རྣམ་རྟོག་			Überlegung, Reflexion;<br>Zweifel, Skrupel [skr. <i>vikalpa</i>-, <i>vikalpanā</i>, <i>vicāra</i>, <i>vitarka</i>-]	x
རྣམ་ཐར་			'völlige Erlösung';<br>Lebenslauf (der bei Heiligen zur vollkommenen Erlösung führt), Lebensbeschreibung;<br>Lebensweise, Verhalten, guter Lebenswandel [Kurzform für རྣམ་པར་ཐར་པ་]	x
རྣམ་པ་རྣ་ཚོགས་			von mannigfacher Art, mannigfaltig (sein)	x
རྣམ་པར་འགྱུར་བ་			sich verändern, sein Äußeres, sein(en) Gesichts(-ausdruck) verändern, die Miene verziehen	x
རྣམ་པར་སྒེག་པ་			(besonders) anmutig, kokett (sein);<br>Anmut, Koketterie [skr. <i>vi</i>+<i>krīḍ</i>, <i>vi</i>+<i>las</i>, <i>vikrīḍita</i>-]	x
རྣམ་པར་བརྒྱེན་པ་			(in besonderem Maße) geschmückt, ausgestattet (sein) mit (ཀྱིས་) [skr. <i>vibhūṣita</i>-]	x
རྣམ་པར་ངེས་པ་			erwägen, bedenken, sich vergewissern [skr. <i>vi</i>+<i>niś</i>+<i>ci</i>]	x
རྣམ་པར་དག་པ་			besonders rein, klar (sein) [skr. <i>viśuddha</i>-]	Leech x
རྣམ་པར་གནས་པ་			weilen, leben, wohnen [skr. <i>vi</i>+<i>hṛ</i>]	x
རྣམ་པར་ཕྱེ་བ་			voll erblüht [skr. <i>vikasita</i>-]	x
རྣམ་པར་འཕེན་པ་			hin- und herschlagen (Flügel) [skr. (<i>pakṣau</i>) <i>vi</i>+<i>dhū</i>]	x
རྣམ་པར་འབིགས་པ་			(zer)brechen;<br>auseinandertreiben [skr. <i>vi</i>+<i>bhid</i>]	x
རྣམ་པར་འབྱེད་པ་			sich voll entfalten, voll erblühen [skr. <i>vi</i>+<i>kas</i>]	x
རྣམ་པར་འབྲལ་བ་			völlig frei werden von (དང་)	x
རྣམ་པར་མ་ཉམས་པ་			nicht gestrauchelt, unbeeinträchtigt, unberührt [skr. <i>aviskhalita</i>-]	x
རྣམ་པར་འཚེ་བ་			schädigen;<br>Schädigung [skr. <i>vi</i>+<i>heṭhay</i>, <i>viheṭha</i>-]	leech x
རྣམ་པར་མཛེས་པ་			besonders schön sein, erglänzen, erstrahlen [skr. <i>vi</i>+<i>rāj</i>]	x
རྣམ་པར་ཞི་བ་			sich beruhigen, zur (inneren) Ruhe kommen [skr. <i>vy</i>+<i>upa</i>+<i>śam</i>]	x
རྣམ་པར་བཞུགས་པ་			weilen in (ལ་) [skr. <i>vi</i>+<i>hṛ</i>]	x
རྣམ་པར་ཟློག་པ་			abwehren, abhalten, zurückweisen;<br>sich einer Sache enthalten [skr. <i>vi</i>+<i>vṛj</i>, <i>vi</i>+<i>ni</i>+<i>vāray</i>]	x
རྣམ་པར་སེམ(ས)་པ་			überlegen, bedenken, bei sich denken [skr. <i>vi</i>+<i>cintay</i>]	x
སྣ་	[1] + [2]		[1] Art, Sorte, Gattung<br>[2] das Ende; das nähere Ende, Vorderseite; Spitze	x
སྣ་འདྲེན་པ་			an der Spitze ziehen, anführen;<br />Anführer	x
སྣ་འདྲེན་བྱེད་པ་			den Anführer machen, spielen	x
སྣ་མ་			Jasmin [skr. <i>jāti</i>-]	x
སྣ་མའི་མེ་ཏོག་			Jasmin, Jasminblüte [skr. <i>jātikusuma</i>-]	x
སྣོམ་པ་	P བསྣམས་ F བསྣམ་ I སྣོམས་		(resp. für འཛིན་, ལེན་པ་ usw.)<br>nehmen, ergreifen, packen	x
པགས་(པ་)			Haut [auch ལྤགས་(པ་) geschrieben]	x
པདྨ་, པདོྨ་			Lotus [Transliteration von skr. <i>padma</i>-]	x
དཔག་ཏུ་མེད་པ་<br>དཔག་མེད་			unermesslich (sein)	x
དཔའ་བ་			tapfer, ein Held sein;<br>Tapferkeit, Mut	x
དཔོན་དུ་སྐོ་བ་			als Regenten, Herrscher einsetzen	x
དཔོན་དུ་འགྱུར་བ་			Regent, Herrscher werden	x
དཔོན་པོ་<br>དཔོན་			Herr, Herrscher, Meister	x
སྤུན་			Kinder derselben Eltern, Brüder, Schwestern	x
སྤུན་ཟླ་			Bruder [= སྤུན་]	x
སྤོས་			Räucherwerk, Duftstoff, Parfüm [skr. <i>gandha</i>-]	x
སྤྱང་			Wolf;<br />siehe ཅེ་སྤྱང་	leech x
སྤྱི་བོ་			Spitze, Scheitel	x
སྤྱོ་བ་	PI སྤྱོས་		schelten, zanken	leech x
སྤྲིན་			Wolke	x
སྤྲེ་			Affe	x
སྤྲེ(འུ)་འཛིན་(པ་)			'Affenhalter', Affendompteur	x
སྤྲེའུ་			Äffchen, Affe [Diminutiv zu སྤྲེ་]	x
སྤྲོ་བ་			eine Neigung verspüren, entzückt sein über, Freude finden an (ལ་);<br>Freude, Entzücken	x
སྤྲོ་བ་སྐྱེད་པ་			Neigung zu etwas hervorbringen;<br>Freude über etwas hervorrufen;<br>anfeuern, ermuntern, auffordern	x
སྤྲོད་པ་			zusammenbringen;<br>siehe བརྡ་སྤྲོད་པ་	x
ཕ་མ་			'Vater [und] Mutter', Eltern	x
ཕག་			etwas Verborgenes, Verstecktes, nicht Einsichtiges	leech x
ཕག་པ་			Schwein	x
ཕན་པ་ཉེ་བར་སྟོན་པ་			'der einen das Nützliche, Passende lehrt';<br>Lehrer der Lebensklugheit [skr. <i>hitopadeṣṭṛ</i>-]	x
ཕབས་			Hefe	x
ཕལ་པ་			gewöhnlich, alltäglich (sein);<br>ein Durchschnittsmensch	x
ཕུ་བོ་			älterer Bruder	leech x
ཕུན་སུམ་ཚོགས་པ་			vollkommen, reich an, hervorragend (sein);<br>Vollkommenheit [skr. <i>saṃpanna</i>-, <i>saṃpad</i>-]	Leech x
ཕོ་ཉ་མོ་			Botin	x
ཕོངས་པ་			arm;<br>[auch འཕོངས་པ་ geschrieben; siehe དབུལ་ཕོངས་པ་]	x
ཕྱག་དར་			Kehrricht	x
ཕྱག་དར་ཁྲོད་			Kehrrichthaufen	x
ཕྱི་རྗེས་			das Zukünftige	x
ཕྱི་རོལ་ཏུ་			außerhalb [Adverb]	x
ཕྱིན་ཅད་			danach, darauf, später [von ཕྱི་]	x
ཕྱིན་ཏེ་ལོ་ཤུ་ཤ་			[Eigenname eines Brahmanen; fehlerhafte Transkription von chin. P'in-t'ou-lo-tuo-shê, das seinerseits den Sanskritnamen <i>Piṇḍoladhvaja</i> mit chinesischen Silben wiedergibt]	x
ཕྱིར་ཕྱོགས་			nach draußen, hinaus<br />[Kurzform für ཕྱིར་ཕྱོགས་པ་, ཕྱོགས་སུ་]	x
ཕྱིར་འབྱུང་བ་			herauskommen	x
ཕྱིར་མི་ལྡོག་པ་			nicht wiederkehren;<br />einer, der nicht wiederkehrt [Bezeichnung für denjenigen, der die dritte und vorletzte Stufe des hīnayānistischen Erlösungsweges erreicht hat - skr. <i>anāgāmin</i>-]<br />wohl auch: ལན་གཅིག་ཕྱིར་མི་ལྡོག་པ་	x
ཕྱིར་ཡང་			und außerdem, und zusätzlich	x
ཕྱུགས་			Vieh, Rindvieh	x
ཕྱེ་མ་<br>ཕྱེ་			Staub, Puder	x
ཕྱེད་			die Hälfte;<br />halb<div>[volle Form: ཕྱེད་ཀ་]</div>	x
ཕྲག་			[Kollektivpartikel nach Zahlen, vgl. 18.3]	leech x
ཕྲད་པ་			Zusammentreffen, Zusammenkunft	x
ཕྲིན་<br>འཕྲིན་			Botschaft	x
ཕྲེང་བ་			Kranz, Girlande [auch འཕྲེང་བ་ geschrieben; skr. <i>mālā</i>-]	x
འཕགས་རྒྱལ་			'aufragend siegreich' [Name eine indischen Stadt; skr. <i>Ujjayinī</i>-]	x
འཕགས་པའི་སྲས་			'Sohn eines Edlen', Edelmann, Kavalier [skr. <i>āryaputra</i>-]	x
འཕན་ཟེལ་			zerbrochen, gesprungen [Wortbildung nicht ganz klar]	x
འཕུར་བ་	P ཕུར་		fliegen	x
འཕོ་བ་	P འཕོས་ I (འ)ཕོས་		(den Platz) wechseln, die Existenz wechseln, sterben;<br>siehe ཚེ་འཕོ་བ་	x
འཕྱིད་པ་			abwischen	x
འཕྱེ་བ་	P འཕྱེས་		kriechen;<br>siehe ལྡོ་འཕྱེ་	x
འཕྲོ་བ་	PI (འ)ཕྲོས་		sich ausbreiten;<br>siehe ཀུན་ནས་-	x
འཕྲོག་པ་	PI ཕྲོགས་		wegnehmen, (aus)rauben, ausnehmen	x
བ་སུ་མི་ཏྲ་			[Transliteration von skr. <i>Vasumitra</i>-, in der buddhistischen Literatur sonst nur als Name eines Lehrers bekannt]	x
བག་མར་གཏོང་བ་			zur Braut, zur Frau geben	x
བག་ཡོད་པ་			achtsam, aufmerksam, sorgfältig (sein);<br />ergeben (sein)	x
བང་(བ་)			Lagerhaus, Speicher, Schatzkammer	x
བང་མཛོད་			Schatzkammer	x
བར་འགའ་			etliche Male, einige Male	x
བར་ཆད་			'Klemme', Gefahr, Lebensgefahr;<br>Schaden	x
བར་མཚམས་			Zwischenraum	x
བར་མཚམས་མེད་པ་			ohne Zwischenraum, ununterbrochen (sein) [skr. <i>anantara</i>-]	x
བལ་པོ་			Nepal;<br>Einwohner Nepals, Nepalese	x
བལ་པོའི་སུའི་			Granatapfel [skr. <i>dāḍima</i>-]	x
བུ་			Kind, Sohn [dient auch als Diminiutivpartikel, vgl. 17.7]	x
བེའུ་			Kalb [Diminutivform zu བ་]	x
བོད་སྐད་			die Sprache Tibets, tibetisch	x
བྱ་རོག་			'schwarzer Vogel', Krähe	x
བྱམས་པ་			Liebe [auch Name des zukünftigen Buddha; skr. <i>Maitreya</i>-]	x
བྱམས་པ་བྱེད་པ་			lieben	x
བྱི་དོར་			'durch Abwischen beseitigen' oder 'Kehrricht beseitigen';<br />Abwischen, Reinigung	x
བྱི་དོར་བྱེད་པ་			reinigen, polieren, putzen	x
བྱི་བ་	[1] + [2]		[1] das Ausgewischte, Zusammengefegte; Kehrricht<br />[2] Maus, Ratte	x
བྱི་ལ་, བྱི་བླ་			Katze	x
བྱེའུ་			Vögelchen [Diminiutivform zu བྱ་]	x
བྱེས་			fremdes Land, die Fremde	x
བྲག་གི་དཀྱིལ་			'Felsscheibe', runder Stein	x
བྲན་			Untergebener, Diener, Sklave	x
བྲན་དུ་འཁོལ་བ་			als Untergebenen, Diener verwenden	x
བྲན་བཟངས་			'der gute Diener' [Name eines indischen Fürsten, Beiname des Menschenfressers <i>Kalmāṣpāda</i>- - skr. <i>Saudāsa</i>-]	x
བྲན་གཡོག་			Diener, Sklave	x
བྲིན་པ་			selten, (viel) wert, kostbar (sein) [Ableitung von འབྲི་བ་ [1]]	x
བྲེལ་བ་			arm sein, an etwas (ཀྱིས་) Mangel leiden	x
བྲོ་བ་			Geschmack	x
བློ་གྲོས་ཆེན་པོ་			von großem Verstand, verstandesbegabt;<br>ein kluger Kopf	x
བློ་ངན་(པ་)			von schlechter Gesinnung, übelgesinnt	x
བློ་ཆུང་			von geringem Verstand;<br>Schwachkopf	x
བློན་པོ་			Minister	x
དབང་སྐུར་བ་			(zum König) weihen	x
དབང་བསྐུར་བ་			Weihe;<br>Weihwasser [skr. <i>seka</i>-, <i>abhiṣeka</i>-]	x
དབང་དུ་འགྱུར་བ་			in jemandens (ཀྱི་) Gewalt geraten	x
དབང་དུ་འགྲོ་བ་			in jemandens (ཀྱི་) Gewalt geraten	x
དབང་པོའི་གཞུ་			'Indras Bogen', Regenbogen [skr. <i>indracāpa</i>-]	x
དབང་བྱེད་པ་			Macht ausüben, herrschen, regieren über (ལ་)	x
དབུགས་			Atmen, Atmung	x
དབུགས་འབྱིན་པ་			atmen, aufatmen;<br>sich wieder erholen	x
དབུལ་ཕོངས་པ་			arm (sein);<br>Armer [auch དབུལ་འཕོངས་པ་ geschrieben]	x
དབུས་			Mitte	x
དབུས་ན་			inmitten von [Postposition mit ཀྱི་]	x
དབྱུ(ག)་གུ་			Stöckchen;<br>(Trommel-)Schlegel [Diminutiv zu དབྱུག་]	x
འབར་བ་			brennen	x
འབིགས་པ་	P ཕིགས་ F དབིག་ I ཕིགས་		durchbohren, aufbrechen;<br>siehe རྣམ་པར་འབིགས་པ་	x
འབུལ་བ་	PI ཕུལ་ F དབུལ་		(einem Höhergestellten) geben, überreichen	x
འབོད་པ་	PI བོས་		rufen, ausrufen, herbeirufen	x
འབྱར་པ་			an etwas (ལ་) kleben	leech x
འབྱི་བ་	P བྱི་, ཕྱིས་, ཕྱི་		ausfallen (Haar);<br>ausgewischt werden	x
འབྱུང་པོ་			Wesen, Kreatur;<br>Dämon, böser Geist	x
འབྱུང་པོའི་གནོད་			ein schadenbringender Dämon	x
འབྱུང་པོའི་བྱ་			'Dämonenvogel', Eule	x
འབྱོལ་བ་			aus dem Weg gehen, Platz machen	leech x
འབྲང་བ་	P (འ)བྱངས་ I འབྲོང་		folgen, nachlaufen;<br>siehe རྗེས་(སུ་)འབྲང་(བ་)	x
འབྲས་			Reis	x
འབྲི་བ་	[1] PI བྲིས་<br />[2] PI བྲི་		[1] zeichnen, malen, schreiben<br />[2] abnehmen, vermindert werden; selten, wertvoll werden	05 10
འབྲིང་པོ་			'der Folgende', der Nachfolgende, der Mittlere (von Dreien)	x
འབྲུ་			(einzelnes) Korn;<br>Stück, Partikel;<br>siehe ཟེའུ་འབྲུ་	x
འབྲུམ་(པ་)			Frucht;<br>siehe རྒུན་འབྲུམ་	x
འབྲེལ་པ་			Verbindung, Kontakt, Umgang mit (དང་)	x
ལྦ་བ་			Auswuchs, Kropf	leech x
ལྦུ་བ་			Schaum	leech x
སྦར་བ་			anzünden, entfachen	x
སྦལ་པ་			Frosch, Krebs [auch སྦལ་བ་ geschrieben; siehe རུས་སྦལ་]	x
སྦེད་པ་	P སྦས་ F སྦ་ I སྦོས་		verbergen, verstecken, verstecken vor, verheimlichen;<br>siehe ཉེ་བར་སྦས་པ་	x
སྦོང་བ་	P སྦངས་ F སྦང་ I སྦོངས་		benetzen, nassmachen;<br>siehe རབ་སྦངས་པ་	x
སྦོམ་པོ་			dick, fett	x
སྦྱར་བ་			vereinen, zusammenlegen;<br>aufstellen zu;<br>siehe ཐལ་མོ་སྦྱར་བ་	x
སྦྱོང་བ་	P སྦྱངས་ F སྦྱང་		üben, gebrauchen, anwenden	x
སྦྲང་བ་			Biene	x
སྦྲུལ་			Schlange	x
སྦྲུལ་ཉིད་			Schlangentum	x
མ་མཆུ་			Unterlippe [skr. <i>adharoṣṭha</i>-]	x
མ་ཉམས་པ་			nicht beschädigt, nicht beeinträchtigt, vollkommen (sein);<br>nicht zu beschädigen, unzerstörbar (sein);<br>siehe རྣམ་པར་མ་ཉམས་པ་	x
མ་ཐག་པ་			keinen Abstand haben(d) zu, unmittelbar folgen(d) auf [mit vorangehendem Verbalstamm]	x
མ་དཔྱད་(པར་)			ohne zu überlegen;<br>plötzlich, unerwartet [adverbiell; skr. <i>acintita</i>-, <i>atarkita</i>-]	x
མ་ཟད་(ཀྱི་)			'(während) es sich nicht in ... (ཏུ་) erschöpft, ...', nicht nur	x
མ་ལ་ཏི་			Jasmin [Transliteration von skr. <i>mālati</i>-]	x
མ་ལ་ཡ་			[Name eines Gebirges in Indien, das die Heimat des Sandelholzbaumes ist; Transliteration von skr. <i>malaya</i>-]	x
མ་ལུས་པ་			'wo nichts übrig geblieben ist', restlos, alle, sämtliche;<br>reichlich	x
མ་ལུས་པར་			restlos, vollständig [Adverb]	x
མ་ལླི་ཀ་			"Jasmin, Jasminblüte [Transliteration von skr. <i>mallikā</i>-]<div><br /></div><div><span style="" font-style: normal; font-weight: normal;"">མ་ལི་ཀ་ =&nbsp;</span>fehlerhafte Schreibweise</div>"	x
མང་དུ་			in großer Zahl, in reichlichem Maße [Adverb]	x
མང་པོས་བཀུར་བ་			'der von vielen Geehrte' [Name des ersten Königs der buddhistischen Historiographie; skr. <i>Mahāsaṃmata</i>-]	x
མར་			Butter, Öl	x
མར་མེ་			'Ölfeuer', Butterlampe, Lampe	x
མི་དགའ་བ་			unfreundlich, roh (sein)	x
མི་མཐོང་བ་			nicht sehend, blind (sein)	x
མི་བདེན་པ་			Unwahrheit, Lüge [skr. <i>anṛta</i>-, <i>asatya</i>- o.ä.]	x
མི་དབང་			'Herrscher der Menschen', König [skr. <i>narendra</i>-]	x
མི་སྨྲ་			was nicht gesagt werden darf, was nicht aussprechbar ist [meterisch für སྨྲ་བར་མི་བྱ་བ་; skr. <i>avācya</i>-]	x
མི་སྨྲའི་ངོ་བོ་			Schmähung;<br />Schande, Schmach [skr. <i>avadyatā</i>- oder <i>avadya</i>(<i>bhāva</i>-)]	x
མིག་གི་མཐའ་			Augenwinkel [skr. <i>nayanānta</i>-]	x
མིག་གིས་ཐོས་བ་			'mit dem Auge hörend' [Umschreibung für Schlange; skr. <i>cakṣuḥśravas</i>-]	x
མིག་འབྱིན་པ་			'das Auge herauskommen lassen', das Auge herausreißen	x
མིག་འཛུམ་			das Schließen der Augen	x
མིན་པ་			(etwas) nicht sein [Kontraktion von མ་ཡིན་པ་]	x
མུ་ཏིག་			Perle [verstümmelte Transliteration von skr. <i>muktikā</i>- bzw. <i>mauktika</i>-]	x
མུ་ཏིག་གི་ཧར་			Perlenschnur, Perlenkette [Transliteration von skr. <i>muktikāhāra</i>-, <i>muktāhāra</i>-]	x
མུན་པ་			Finsternis, Verblendung	x
མེ་ལྕེ་			Flammenzunge	x
མེ་ལྟག་			Funke	x
མེ་ལོང་			Spiegel	x
མེ་ལོང་དཀྱིལ་			Spiegelscheibe, runder Spiegel [skr. <i>ādarśamaṇḍala</i>-]	x
མོད་པ་			etwas in der Tat, wirklich sein;<br>etwas in reichlichem Maße sein, in reichlichem Maße dasein [emphatische Form für ཡིན་པ་ und ཡོད་པ་]	x
མོས་པ་			sich freuen, erfreut (sein);<br>Freude;<br>siehe སྐྱེད་མོས་ཚལ་	x
མྱ་ངན་ལས་འདས་པ་			'dem Leid entronnen (sein)', Nirvāṇa [das buddhistische Erlösungsziel; skr. <i>nirvāṇa</i>-]	x
མྱངས་(པ་)			klebend an, haftend an, überzogen von;<br>schmutzig [skr. <i>lipta</i>-]	x
མྱུར་དུ་			schnell [Adverb]	x
མྱུར་བ་			schnell (sein)	x
མྱུལ་བ་			etwas sorgfältig prüfen	Leech x
དམའ་བ་			niedrig sein [von མ་]	x
དམར་པོ་			rot	x
རྨིག་རྗེས་			Hufspur, Hufabdruck	x
རྨུག་པ་	P རྨུགས་		beißen	leech x
རྨོང་བ་	P རྨོངས་		(geistig) verdunkelt sein;<br>sich irren;<br>irre werden an (ལ་);<br>siehe ཀུན་ནས་རྨོང་བ་	x
སྨད་པ་			tadeln;<br>Tadel	x
སྨིན་མ་			Augenbraue	leech x
སྨོ་བ་	P སྨོས་		sagen, reden;<br>siehe ལྟ་ཅི་སྨོས་	x
སྨོད་པ་			tadeln	x
ཙནྡན་			Sandelholz, Sandelbaum [auch ཙན་དན་ geschrieben; Transliteration von skr. <i>candana</i>-]	x
ཙུ་དའི་ཡུལ་			'Mangobaumland' [Name eines sagenhaften Landes]	x
ཙཱུ་ཏ་<br>ཙུ་ཏ་			Mangobaum [Transliteration von skr. <i>cūta</i>-]	x
གཙང་མ་			rein;<br>siehe ཟས་གཙང་མ་	x
གཙུག་			Scheitel	x
གཙུག་གི་ནོར་བུ་			Scheiteljuwel, Diadem [skr. <i>cūḍāmaṇi</i>-]	x
གཙེ་བ་			das Quälen, Peinigen	leech x
གཙོ་བོ་			das höchste, beste;<br>Herr, Herrscher	x
གཙོ་མོ་<br>གཙོ་			die höchste, beste;<br>siehe རེས་མའི་གཙོ་མོ་	x
བཙལ་བ་	P བཙས་		hervorbringen, gebären	x
བཙོང་བྱ་			das zu Verkaufende, Ware	x
རྩ་ནས་			von Grund auf	x
རྩ་བ་<br />རྩ་<br>རྩད་			Wurzel;<br />Ursprung;<br />Grund, Grundlage, Basis [skr. <i>mūla</i>-]	x
རྩད་ནས་གཅོད་པ་			'von der Wurzel her abschneiden', mit der Wurzel ausreißen, ausrotten	x
རྩལ་			Geschicklichkeit, Gewandheit, Kunstfertigkeit;<br>siehe མཐུ་རྩལ་	leech x
རྩི་རྐྱང་			Ginster; Flederwisch, die Federn eines Flederwisches [auch རྩི་སྐྱང་ geschrieben]	x
རྩི་བ་	P བརྩིས་ F བརྩི་ I རྩིས་		rechnen, zählen;<br />zählen, gelten als (ཏུ་);<br />jemanden (ལ་) zu etwas (ཏུ་) zählen	x
རྩིག་པ་			Mauer, Außenmauer, Hauswand	x
རྩིས་			Rechnung, Berechnung	x
རྩིས་འདེབས་པ་			eine Berechnung anstellen, berechnen	x
རྩུབ་པ་			rauh, roh (sein)	x
རྩེ་གཅིག་པ་			'mit (nur) einem Ziel versehen', konzentriert auf (ལ་) [skr. <i>ekāgra</i>-]	x
རྩོག་པ་			verunreinigt, beschmiert (sein);<br>zusammengekauert (?) [auch བརྩོག་པ་ geschrieben]	x
རྩོད་པ་	PF བརྩད་		sich streiten um (ལ་);<br />disputieren<div>བརྩོད་&nbsp;Nebenform zu རྩོད་ und བརྩད་</div>	x
རྩོམ་པ་	P བརྩམས་ F བརྩམ་ I རྩོམས་		(mit etwas) beginnen, sich an etwas (ལ་) heranmachen;<br />siehe ཉེ་བར་རྩོམ་པ་	x
བརྩེ་བ་			lieben;<br>Liebe, Zuneigung;<br>siehe སྙིང་བརྩེ་བ་, ཐུགས་བརྩེ་བ་	x
བརྩོག་པ་			unrein, beschmutzt (sein)	leech x
བརྩོག་བརྩོག་པ་			über und über besudelt (sein)	x
བརྩོན་འབྲུས་			Energie	x
ཚ་ལ་			Alaun	x
ཚགས་			Sieb, Filter;<br>siehe ཆུ་ཚགས་	x
ཚང་			Nest, (Tier-)Behausung	x
ཚང་བ་	P ཚངས་		voll, vollständig (sein);<br>angefüllt (sein) mit, erfüllt (sein) von	x
ཚང་བར་བྱེད་པ་			erfüllen	x
ཚངས་པ་			der indische Gott <i>Brahman</i>	x
ཚངས་པས་བྱིན་			'von <i>Brahman</i> gegeben' [Name verschiedener legendärer indischer Könige; skr. <i>Brahmadatta</i>-]	x
ཚད་མེད་པ་			unermessbar, maßlos (sein)	x
ཚིག་གིས་གསལ་བ་			'durch Worte glänzend', wortgewandt, schlagfertig [skr. <i>vākpaṭu</i>-, <i>śabdacatura</i>-]	x
ཚིམ་པ་			zufrieden, satt, gesättigt (sein)	x
ཚུ་			das Diesseitige	x
ཚུགས་པ་			Schaden zufügen	x
ཚུལ་ཁྲིམས་			'Verhaltensnorm', rechtes Benehmen, Zucht [skr. <i>śīla</i>-]	x
ཚེ་གཅིག་ཏུ་			auf einmal, plötzlich	x
ཚེ་དང་ལྡན་པ་			alt, ehrwürdig (sein) [skr. <i>āyuṣmant</i>-]	x
ཚེ་འཕོ་བ་			'die Existenz wechseln', sterben	x
ཚེ་སྲོག་			Lebenszeit	x
ཚེའི་དུས་བྱེད་པ་			'die (Lebens)zeit vollenden', sterben [skr. <i>kālaṃ kṛ</i>]	x
ཚེར་མ་			Dorn;<br>Widersacher [skr. <i>kaṇṭaka</i>-]	x
ཚེས་			Lunartag;<br>siehe ཟླ་ཚེས་	x
ཚོད་			(das rechte) Maß	x
ཚོད་ཤེས་པ་			das rechte Maß kennend, maßhaltend	x
ཚོན་			Farbe, Farbstoff	x
ཚོན་ཞེན་(པ་)			das Eindringen von Farbe, das Durchgetränktsein mit Farbe	x
མཚན་ཉིད་			Merkmal, Charakteristikum	x
མཚན་མ་<br>མཚན་			Zeichen, Kennzeichen, Charakteristikum;<br>siehe རྒྱལ་མཚན་	leech x
མཚན་མོ་<br>མཚན་			Nacht	x
མཚམས་			Zwischenraum;<br>siehe བར་མཚམས་	x
མཚར་བ་			wunderbar (sein);<br>siehe ངོ་མཚར་	x
མཚར་བ་འཛིན་པ་			sich wundern über, staunen über (ལ་)	leech x
མཚུངས་པ་			gleich, ähnlich (sein) mit (དང་)	x
མཚོན་ཆ་			'Schneide- oder Stichgerät', Schneide- oder Stichwaffe, Waffe	x
འཚལ་བ་	P བཙལ་ I ཚོལ་		wünschen, verlangen;<br>siehe ཕྱག་འཚལ་བ་, vgl. auch འཚོལ་བ་	x
འཚུགས་པ་	P ཚུགས་		sich einrichten, Fuß fassen	x
འཚེ་བ་	P གཙེས་, བཙེས་ F གཙེ་, བཙེ་		verletzen, schädigen;<br>quälen, peinigen;<br>siehe རྣམ་པར་འཚེ་བ་	x
འཚོ་བ་			leben;<br>ernähren, erhalten;<br>Leben, Lebensunterhalt;<br>siehe སྲིད་འཚོ་བ་	x
འཚོགས་པ་	PI ཚོགས་		sich versammeln	x
མཛངས་པ་			klug, weise (sein)	x
མཛད་པ་	I མཛོད་		(resp. für བྱེད་པ་)<br>machen, tun, vollbringen;<br>vgl. auch die übrigen Bedeutungsangaben bei བྱེད་པ་	x
མཛའ་བོ་			Geliebter	x
མཛེས་ལྡན་			schön;<br>Schönheit [als Kurzform für མཛེས་ལྡན་ཉིད་]	x
མཛེས་པ་མོ་			die Schöne, Strahlende [metrische Dehnung für das einfache མཛེས་མ་]	x
འཛམ་བུ་			Rosenapfel [Transliteration von skr. <i>jambu</i>- bzw. <i>jambū</i>-]	x
འཛམ་བུ(འི)་གླིང་			'Rosenapfelkontinent' [buddhistischer Name für Indien; skr. <i>Jambudvīpa</i>- bzw. <i>Jambūdvīpa</i>-]	x
འཛུགས་པ་	P བཙུགས་ F གཟུགས་ I ཟུགས་		hineinstecken in;<br>errichten, erbauen	x
རྫས་			Sache, materieller Gegenstand	x
རྫི་བ་	P བརྫིས་ F བརྫི་ I རྫིས་		zertreten, zerstampfen	x
ཝ་			Fuchs	x
ཝ་སྐྱེས་			Fuchs	x
ཝཱ་རཱ་ཎ་སཱི་			<div>die indische Stadt Vārāṇasī, Benares [Nebenform zu&nbsp;བཱ་རཱ་ཎ་སཱི་]</div>	x
ཞགས་པ་			Schlinge	x
ཞན་པ་			schwach	x
ཞབས་			(resp. für རྐང་པ་)<br>Fuß, Bein	x
ཞལ་ཆེ་པ་			Richter	x
ཞི་བར་བྱེད་པ་			abklären, beruhigen	x
ཞིག་			[Sandhiform für die Indefinitpartikel ཅིག་; vgl. 6.1];<br />siehe ཅི་ཞིག་, འབའ་ཞིག་, ཙམ་ཞིག་, རིང་ཞིག་ཏུ་, སུ་ཞིག་, གསུམ་ཞིག་	x
ཞིམ་པ་			wohlriechend, wohlschmeckend (sein);<br>siehe དྲི་ཞིམ་	x
ཞུམ་པ་			sich fürchten, verzagen	x
ཞེ་			Neigung, Herz, Gesinnung	Leech x
ཞེ་སྡང་			Hass	x
ཞེན་པ་			durchdrungen werden von, durchtränkt sein mit;<br>siehe ཚོན་ཞེན་(པ་)	Leech x
ཞོ་			Milch, Dickmilch	x
གཞན་(དུ་)བྱེད་པ་			ändern, verändern;<br>anders handeln als (ལས་)	x
གཞན་ཡང་			außerdem;<br>weiterhin, ferner [skr. <i>aparam</i>]	x
གཞུ་			Bogen;<br>siehe དབང་པོ་གཞུ་	Leech x
གཞོན་པ་			jung (sein)	x
བཞད་གད་			Lachen, Gelächter	x
བཞད་གད་བྱེད་པ་			lachen, verlachen	x
བཞད་གད་ཅན་			Spaßmacher [skr. <i>vidūṣaka</i>-]	x
བཞད་པ་			lachen	x
བཞམས་པ་			beruhigen, trösten	x
བཞིན་བཟངས་			'schön in bezug auf das Gesicht', schöngesichtig, hübsch;<br>(als Anrede:) edler Herr [skr. <i>bhadramukha</i>-]	x
བཞོན་པ་			Fahrzeug, Gefährt	x
ཟད་མི་ཤེས་པ་			'kein Sichverbrauchend kennend', unaufhörlich, unerschöpflich (sein)	x
ཟབ་པོ་			tief	x
ཟམ་པ་			Damm, Brücke	x
